scenario,kind,iteration,labelIndex,groupId,anchorX,anchorY,offsetX,offsetY,width,height,left,bottom,right,top,handle
cluster,iter,1000,5,0,0,0,21.40361097337707,-0.43097995696644809,9.9000000000000004,6.8999999999999995,16.453610973377071,-3.8809799569664478,26.353610973377069,3.0190200430335516,"STA6\n100.05"
cluster,iter,1000,6,0,0,0,-39.497767771100719,10.861853101755056,9.9000000000000004,6.8999999999999995,-44.447767771100722,7.4118531017550566,-34.547767771100716,14.311853101755055,"STA7\n100.06"
cluster,iter,1000,7,0,0,0,72.848639358748898,12.735117215887648,9.9000000000000004,6.8999999999999995,67.898639358748895,9.2851172158876487,77.7986393587489,16.185117215887647,"STA8\n100.07"
cluster,iter,1000,8,0,0,0,-76.121929380150547,7.6645154677948675,9.9000000000000004,6.8999999999999995,-81.07192938015055,4.2145154677948682,-71.171929380150544,11.114515467794867,"STA9\n100.08"
cluster,iter,1000,9,0,0,0,-99.808308760021248,2.6893041474634667,9.9000000000000004,6.8999999999999995,-104.75830876002125,-0.76069585253653305,-94.858308760021245,6.1393041474634664,"STA10\n100.09"
cluster,iter,2000,0,0,0,0,74.707771409424197,-7.9895862299861173,9.9000000000000004,6.8999999999999995,69.757771409424194,-11.439586229986118,79.6577714094242,-4.5395862299861172,"STA1\n100.00"
cluster,iter,2000,1,0,0,0,-109.17448814582309,-13.799999999999999,9.9000000000000004,6.8999999999999995,-114.12448814582309,-17.25,-104.22448814582309,-10.35,"STA2\n100.01"
cluster,iter,2000,2,0,0,0,-29.958772760987838,0.60474704368870746,9.9000000000000004,6.8999999999999995,-34.908772760987837,-2.8452529563112923,-25.008772760987839,4.0547470436887068,"STA3\n100.02"
cluster,iter,2000,3,0,0,0,-77.24240577237498,-2.2994487480827877,9.9000000000000004,6.8999999999999995,-82.192405772374983,-5.7494487480827878,-72.292405772374977,1.1505512519172121,"STA4\n100.03"
cluster,iter,2000,4,0,0,0,-145.9094732302953,-2.0591656701655396,9.9000000000000004,6.8999999999999995,-150.85947323029529,-5.5091656701655394,-140.95947323029532,1.3908343298344601,"STA5\n100.04"
cluster,iter,2000,5,0,0,0,13.619666926445355,5.6560130302457292,9.9000000000000004,6.8999999999999995,8.6696669264453554,2.2060130302457295,18.569666926445354,9.1060130302457285,"STA6\n100.05"
cluster,iter,2000,6,0,0,0,-65.675101543916057,-10.88625571137611,9.9000000000000004,6.8999999999999995,-70.62510154391606,-14.33625571137611,-60.725101543916054,-7.436255711376111,"STA7\n100.06"
cluster,iter,2000,7,0,0,0,115.91186594544178,-13.799999999999999,9.9000000000000004,6.8999999999999995,110.96186594544177,-17.25,120.86186594544178,-10.35,"STA8\n100.07"
cluster,iter,2000,8,0,0,0,25.993183248800776,12.675137836617004,9.9000000000000004,6.8999999999999995,21.043183248800776,9.2251378366170051,30.943183248800775,16.125137836617004,"STA9\n100.08"
cluster,iter,2000,9,0,0,0,-65.556145752642578,-7.9446714617215921,9.9000000000000004,6.8999999999999995,-70.506145752642581,-11.394671461721591,-60.606145752642576,-4.4946714617215928,"STA10\n100.09"
cluster,iter,3000,0,0,0,0,-123.52232678151231,7.3032860695724082,9.9000000000000004,6.8999999999999995,-128.47232678151229,3.8532860695724085,-118.5723267815123,10.753286069572408,"STA1\n100.00"
cluster,iter,3000,1,0,0,0,72.096133550007849,9.1367679303353704,9.9000000000000004,6.8999999999999995,67.146133550007846,5.6867679303353711,77.046133550007852,12.58676793033537,"STA2\n100.01"
cluster,iter,3000,2,0,0,0,151.20231825796913,-13.799999999999999,9.9000000000000004,6.8999999999999995,146.25231825796914,-17.25,156.15231825796911,-10.35,"STA3\n100.02"
cluster,iter,3000,3,0,0,0,41.903957475584257,-12.61206471845594,9.9000000000000004,6.8999999999999995,36.953957475584254,-16.06206471845594,46.853957475584259,-9.1620647184559409,"STA4\n100.03"
cluster,iter,3000,4,0,0,0,-73.42363395391385,-6.4319362854616919,9.9000000000000004,6.8999999999999995,-78.373633953913853,-9.8819362854616912,-68.473633953913847,-2.9819362854616922,"STA5\n100.04"
cluster,iter,3000,5,0,0,0,102.89281448950075,-4.0014069972317188,9.9000000000000004,6.8999999999999995,97.942814489500748,-7.4514069972317181,107.84281448950075,-0.55140699723171904,"STA6\n100.05"
cluster,iter,3000,6,0,0,0,-47.152643590182329,-13.478624004525233,9.9000000000000004,6.8999999999999995,-52.102643590182332,-16.928624004525233,-42.202643590182326,-10.028624004525234,"STA7\n100.06"
cluster,iter,3000,7,0,0,0,-94.951729271959422,6.0224115044010054,9.9000000000000004,6.8999999999999995,-99.901729271959425,2.5724115044010056,-90.00172927195942,9.4724115044010055,"STA8\n100.07"
cluster,iter,3000,8,0,0,0,-160.87305068511137,4.5737804992733402,9.9000000000000004,6.8999999999999995,-165.82305068511135,1.1237804992733404,-155.92305068511138,8.0237804992733395,"STA9\n100.08"
cluster,iter,3000,9,0,0,0,-111.49797995588341,-7.9501480773392892,9.9000000000000004,6.8999999999999995,-116.44797995588341,-11.400148077339288,-106.54797995588341,-4.5001480773392899,"STA10\n100.09"
cluster,iter,4000,0,0,0,0,145.20805580037549,7.1697560319827662,9.9000000000000004,6.8999999999999995,140.2580558003755,3.7197560319827665,150.15805580037548,10.619756031982766,"STA1\n100.00"
cluster,iter,4000,1,0,0,0,93.774130866282704,0.21973042215064933,9.9000000000000004,6.8999999999999995,88.824130866282701,-3.2302695778493504,98.724130866282707,3.669730422150649,"STA2\n100.01"
cluster,iter,4000,2,0,0,0,-75.342189995028235,-13.799999999999999,9.9000000000000004,6.8999999999999995,-80.292189995028238,-17.25,-70.392189995028232,-10.35,"STA3\n100.02"
cluster,iter,4000,3,0,0,0,-138.13882872338618,-13.799999999999999,9.9000000000000004,6.8999999999999995,-143.08882872338617,-17.25,-133.18882872338619,-10.35,"STA4\n100.03"
cluster,iter,4000,4,0,0,0,69.220196820940345,-2.3052061919884963,9.9000000000000004,6.8999999999999995,64.270196820940342,-5.7552061919884956,74.170196820940347,1.1447938080115034,"STA5\n100.04"
cluster,iter,4000,5,0,0,0,-121.82696802212236,-11.63277648278072,9.9000000000000004,6.8999999999999995,-126.77696802212236,-15.082776482780719,-116.87696802212236,-8.1827764827807208,"STA6\n100.05"
cluster,iter,4000,6,0,0,0,-87.18348771861524,8.9232242081107316,9.9000000000000004,6.8999999999999995,-92.133487718615243,5.4732242081107323,-82.233487718615237,12.373224208110731,"STA7\n100.06"
cluster,iter,4000,7,0,0,0,-124.93141789266038,1.6462780856956547,9.9000000000000004,6.8999999999999995,-129.88141789266038,-1.803721914304345,-119.98141789266037,5.0962780856956549,"STA8\n100.07"
cluster,iter,4000,8,0,0,0,-46.626948282375274,-7.9024775468503012,9.9000000000000004,6.8999999999999995,-51.576948282375277,-11.352477546850301,-41.676948282375271,-4.4524775468503019,"STA9\n100.08"
cluster,iter,4000,9,0,0,0,40.028252642036755,-3.032425847419316,9.9000000000000004,6.8999999999999995,35.078252642036752,-6.4824258474193162,44.978252642036757,0.41757415258068376,"STA10\n100.09"
cluster,iter,5000,0,0,0,0,-73.594355021813541,2.4457531430044526,9.9000000000000004,6.8999999999999995,-78.544355021813544,-1.0042468569955472,-68.644355021813539,5.8957531430044519,"STA1\n100.00"
cluster,iter,5000,1,0,0,0,141.38609507400886,8.5430542070704139,9.9000000000000004,6.8999999999999995,136.43609507400888,5.0930542070704146,146.33609507400885,11.993054207070413,"STA2\n100.01"
cluster,iter,5000,2,0,0,0,47.230694839332216,-13.799999999999999,9.9000000000000004,6.8999999999999995,42.280694839332213,-17.25,52.180694839332219,-10.35,"STA3\n100.02"
cluster,iter,5000,3,0,0,0,-100.19453953203445,-12.76745871870019,9.9000000000000004,6.8999999999999995,-105.14453953203446,-16.21745871870019,-95.244539532034452,-9.3174587187001912,"STA4\n100.03"
cluster,iter,5000,4,0,0,0,97.877180952158156,3.4420249615081895,9.9000000000000004,6.8999999999999995,92.927180952158153,-0.007975038491810249,102.82718095215816,6.8920249615081897,"STA5\n100.04"
cluster,iter,5000,5,0,0,0,28.194362430387365,0.41827465981304812,9.9000000000000004,6.8999999999999995,23.244362430387365,-3.0317253401869517,33.144362430387368,3.8682746598130477,"STA6\n100.05"
cluster,iter,5000,6,0,0,0,-44.141888582559439,9.633751797910957,9.9000000000000004,6.8999999999999995,-49.091888582559442,6.1837517979109577,-39.191888582559436,13.083751797910956,"STA7\n100.06"
cluster,iter,5000,7,0,0,0,-122.4401608074526,-13.799999999999999,9.9000000000000004,6.8999999999999995,-127.3901608074526,-17.25,-117.4901608074526,-10.35,"STA8\n100.07"
cluster,iter,5000,8,0,0,0,-112.41627367987157,-6.2761589086876439,9.9000000000000004,6.8999999999999995,-117.36627367987157,-9.7261589086876441,-107.46627367987156,-2.8261589086876442,"STA9\n100.08"
cluster,iter,5000,9,0,0,0,-142.27874235763076,-11.61968624685375,9.9000000000000004,6.8999999999999995,-147.22874235763075,-15.069686246853749,-137.32874235763077,-8.1696862468537503,"STA10\n100.09"
cluster,iter,6000,0,0,0,0,21.534919092695215,2.3645369279728747,9.9000000000000004,6.8999999999999995,16.584919092695216,-1.085463072027125,26.484919092695215,5.814536927972874,"STA1\n100.00"
cluster,iter,6000,1,0,0,0,-48.758700989463257,13.17130399452083,9.9000000000000004,6.8999999999999995,-53.70870098946326,9.7213039945208308,-43.808700989463254,16.621303994520829,"STA2\n100.01"
cluster,iter,6000,2,0,0,0,61.435095856908951,-2.5114412854572223,9.9000000000000004,6.8999999999999995,56.485095856908949,-5.9614412854572221,66.385095856908947,0.93855871454277739,"STA3\n100.02"
cluster,iter,6000,3,0,0,0,-118.7881400385612,-1.383825199572903,9.9000000000000004,6.8999999999999995,-123.7381400385612,-4.8338251995729031,-113.83814003856119,2.0661748004270968,"STA4\n100.03"
cluster,iter,6000,4,0,0,0,-140.98002498959707,-10.433033879372656,9.9000000000000004,6.8999999999999995,-145.93002498959706,-13.883033879372656,-136.03002498959708,-6.9830338793726572,"STA5\n100.04"
cluster,iter,6000,5,0,0,0,141.29969141488073,6.8366614404498653,9.9000000000000004,6.8999999999999995,136.34969141488074,3.3866614404498656,146.24969141488072,10.286661440449866,"STA6\n100.05"
cluster,iter,6000,6,0,0,0,-97.83339749785317,-12.473266807278444,9.9000000000000004,6.8999999999999995,-102.78339749785317,-15.923266807278443,-92.883397497853167,-9.0232668072784445,"STA7\n100.06"
cluster,iter,6000,7,0,0,0,-60.852713407136328,3.2018360492122468,9.9000000000000004,6.8999999999999995,-65.802713407136324,-0.24816395078775288,-55.902713407136325,6.6518360492122461,"STA8\n100.07"
cluster,iter,6000,8,0,0,0,-117.79442861131074,-13.799999999999999,9.9000000000000004,6.8999999999999995,-122.74442861131074,-17.25,-112.84442861131073,-10.35,"STA9\n100.08"
cluster,iter,6000,9,0,0,0,112.85828144524773,2.7466245792418715,9.9000000000000004,6.8999999999999995,107.90828144524772,-0.7033754207581282,117.80828144524773,6.1966245792418713,"STA10\n100.09"
cluster,iter,7000,0,0,0,0,109.33292534976108,-7.9346802224612683,9.9000000000000004,6.8999999999999995,104.38292534976108,-11.384680222461268,114.28292534976109,-4.4846802224612681,"STA1\n100.00"
cluster,iter,7000,1,0,0,0,-90.580429791614904,-3.2587654636941439,9.9000000000000004,6.8999999999999995,-95.530429791614907,-6.7087654636941441,-85.630429791614901,0.19123453630585585,"STA2\n100.01"
cluster,iter,7000,2,0,0,0,-61.497530097155817,2.7253670735396169,9.9000000000000004,6.8999999999999995,-66.44753009715582,-0.7246329264603828,-56.547530097155814,6.1753670735396167,"STA3\n100.02"
cluster,iter,7000,3,0,0,0,137.37083388293519,13.799999999999999,9.9000000000000004,6.8999999999999995,132.4208338829352,10.35,142.32083388293518,17.25,"STA4\n100.03"
cluster,iter,7000,4,0,0,0,-126.09205988811028,-8.5732949746386495,9.9000000000000004,6.8999999999999995,-131.04205988811029,-12.023294974638649,-121.14205988811028,-5.1232949746386502,"STA5\n100.04"
cluster,iter,7000,5,0,0,0,-141.97412858127382,-6.6956665875938111,9.9000000000000004,6.8999999999999995,-146.92412858127381,-10.14566658759381,-137.02412858127383,-3.2456665875938113,"STA6\n100.05"
cluster,iter,7000,6,0,0,0,-48.768216188513406,13.051101780580638,9.9000000000000004,6.8999999999999995,-53.718216188513409,9.6011017805806382,-43.818216188513404,16.501101780580637,"STA7\n100.06"
cluster,iter,7000,7,0,0,0,-110.78855573804466,-3.2151400597063948,9.9000000000000004,6.8999999999999995,-115.73855573804467,-6.6651400597063946,-105.83855573804466,0.23485994029360491,"STA8\n100.07"
cluster,iter,7000,8,0,0,0,60.588518011413839,6.8033166230153359,9.9000000000000004,6.8999999999999995,55.638518011413836,3.3533166230153362,65.538518011413842,10.253316623015335,"STA9\n100.08"
cluster,iter,7000,9,0,0,0,19.364713238195943,7.4023847941618683,9.9000000000000004,6.8999999999999995,14.414713238195944,3.9523847941618686,24.314713238195942,10.852384794161868,"STA10\n100.09"
cluster,iter,8000,0,0,0,0,-122.36485533962214,-9.3290817193027706,9.9000000000000004,6.8999999999999995,-127.31485533962214,-12.77908171930277,-117.41485533962214,-5.8790817193027713,"STA1\n100.00"
cluster,iter,8000,1,0,0,0,-89.678690369998208,-5.245762943663431,9.9000000000000004,6.8999999999999995,-94.62869036999821,-8.6957629436634303,-84.728690369998205,-1.7957629436634313,"STA2\n100.01"
cluster,iter,8000,2,0,0,0,139.32614404168427,12.964935980452934,9.9000000000000004,6.8999999999999995,134.37614404168428,9.5149359804529343,144.27614404168426,16.414935980452935,"STA3\n100.02"
cluster,iter,8000,3,0,0,0,107.62785679797051,-8.9400218999028152,9.9000000000000004,6.8999999999999995,102.67785679797051,-12.390021899902814,112.57785679797051,-5.4900218999028159,"STA4\n100.03"
cluster,iter,8000,4,0,0,0,-112.16360787331226,-3.0764256404472956,9.9000000000000004,6.8999999999999995,-117.11360787331226,-6.5264256404472949,-107.21360787331226,0.37357435955270413,"STA5\n100.04"
cluster,iter,8000,5,0,0,0,-142.52316833453773,-4.4348171961126521,9.9000000000000004,6.8999999999999995,-147.47316833453772,-7.8848171961126514,-137.57316833453774,-0.98481719611265239,"STA6\n100.05"
cluster,iter,8000,6,0,0,0,13.311055004323304,5.3868850429303379,9.9000000000000004,6.8999999999999995,8.3610550043233047,1.9368850429303381,18.261055004323303,8.8368850429303372,"STA7\n100.06"
cluster,iter,8000,7,0,0,0,63.37643713607693,11.689164286867387,9.9000000000000004,6.8999999999999995,58.426437136076927,8.2391642868673873,68.326437136076933,15.139164286867386,"STA8\n100.07"
cluster,iter,8000,8,0,0,0,-53.911154961407803,11.736821322808021,9.9000000000000004,6.8999999999999995,-58.861154961407806,8.2868213228080219,-48.9611549614078,15.18682132280802,"STA9\n100.08"
cluster,iter,8000,9,0,0,0,-64.92354637041278,3.9652680860380483,9.9000000000000004,6.8999999999999995,-69.873546370412782,0.51526808603804852,-59.973546370412777,7.415268086038048,"STA10\n100.09"
cluster,iter,9000,0,0,0,0,-110.07611630812001,1.815774611184628,9.9000000000000004,6.8999999999999995,-115.02611630812001,-1.6342253888153717,-105.12611630812,5.2657746111846278,"STA1\n100.00"
cluster,iter,9000,1,0,0,0,-91.701572722302444,-6.17597080208931,9.9000000000000004,6.8999999999999995,-96.651572722302447,-9.6259708020893093,-86.751572722302441,-2.7259708020893103,"STA2\n100.01"
cluster,iter,9000,2,0,0,0,-142.90282629476505,-4.3568519021020302,9.9000000000000004,6.8999999999999995,-147.85282629476504,-7.8068519021020304,-137.95282629476506,-0.90685190210203048,"STA3\n100.02"
cluster,iter,9000,3,0,0,0,62.407165347101554,10.574378457220652,9.9000000000000004,6.8999999999999995,57.457165347101551,7.1243784572206525,67.357165347101557,14.024378457220651,"STA4\n100.03"
cluster,iter,9000,4,0,0,0,-123.88277690085219,-7.7138811330991919,9.9000000000000004,6.8999999999999995,-128.8327769008522,-11.163881133099192,-118.93277690085219,-4.2638811330991917,"STA5\n100.04"
cluster,iter,9000,5,0,0,0,142.34941472835945,12.163984936392261,9.9000000000000004,6.8999999999999995,137.39941472835946,8.7139849363922615,147.29941472835944,15.61398493639226,"STA6\n100.05"
cluster,iter,9000,6,0,0,0,103.98517354355177,-10.00287927033219,9.9000000000000004,6.8999999999999995,99.035173543551764,-13.45287927033219,108.93517354355177,-6.5528792703321912,"STA7\n100.06"
cluster,iter,9000,7,0,0,0,-63.85071778368971,5.3981842872032413,9.9000000000000004,6.8999999999999995,-68.800717783689706,1.9481842872032415,-58.900717783689707,8.8481842872032406,"STA8\n100.07"
cluster,iter,9000,8,0,0,0,16.31994893740616,5.7221964470004663,9.9000000000000004,6.8999999999999995,11.369948937406161,2.2721964470004665,21.269948937406159,9.1721964470004664,"STA9\n100.08"
cluster,iter,9000,9,0,0,0,-53.337335224887738,13.176682108800755,9.9000000000000004,6.8999999999999995,-58.287335224887741,9.7266821088007553,-48.387335224887735,16.626682108800754,"STA10\n100.09"
cluster,iter,10000,0,0,0,0,-53.854545552815715,12.844312356090869,9.9000000000000004,6.8999999999999995,-58.804545552815718,9.3943123560908699,-48.904545552815712,16.29431235609087,"STA1\n100.00"
cluster,iter,10000,1,0,0,0,15.978846834465276,5.8762864934609924,9.9000000000000004,6.8999999999999995,11.028846834465277,2.4262864934609927,20.928846834465276,9.3262864934609926,"STA2\n100.01"
cluster,iter,10000,2,0,0,0,142.54830466891895,11.691153205787773,9.9000000000000004,6.8999999999999995,137.59830466891896,8.2411532057877732,147.49830466891893,15.141153205787772,"STA3\n100.02"
cluster,iter,10000,3,0,0,0,60.645543713371609,11.222779086328044,9.9000000000000004,6.8999999999999995,55.695543713371606,7.772779086328045,65.595543713371612,14.672779086328044,"STA4\n100.03"
cluster,iter,10000,4,0,0,0,-66.052052898056118,7.0412065057727808,9.9000000000000004,6.8999999999999995,-71.002052898056121,3.5912065057727811,-61.102052898056115,10.49120650577278,"STA5\n100.04"
cluster,iter,10000,5,0,0,0,-142.21844961828506,-4.6572748191202873,9.9000000000000004,6.8999999999999995,-147.16844961828505,-8.1072748191202866,-137.26844961828508,-1.2072748191202876,"STA6\n100.05"
cluster,iter,10000,6,0,0,0,-122.73529249192553,-7.9233696195783354,9.9000000000000004,6.8999999999999995,-127.68529249192554,-11.373369619578336,-117.78529249192553,-4.4733696195783352,"STA7\n100.06"
cluster,iter,10000,7,0,0,0,-110.35025033746415,1.4555088576403774,9.9000000000000004,6.8999999999999995,-115.30025033746415,-1.9944911423596223,-105.40025033746414,4.9055088576403776,"STA8\n100.07"
cluster,iter,10000,8,0,0,0,103.59669538031616,-11.132488328810545,9.9000000000000004,6.8999999999999995,98.64669538031616,-14.582488328810545,108.54669538031617,-7.6824883288105461,"STA9\n100.08"
cluster,iter,10000,9,0,0,0,-92.316126809700847,-5.8975287185898102,9.9000000000000004,6.8999999999999995,-97.26612680970085,-9.3475287185898104,-87.366126809700845,-2.4475287185898105,"STA10\n100.09"
cluster,iter,11000,0,0,0,0,103.26112941919521,-11.938278072300236,9.9000000000000004,6.8999999999999995,98.311129419195211,-15.388278072300235,108.21112941919522,-8.4882780723002362,"STA1\n100.00"
cluster,iter,11000,1,0,0,0,61.071497381361667,11.005560788128475,9.9000000000000004,6.8999999999999995,56.121497381361664,7.5555607881284761,66.021497381361669,14.455560788128475,"STA2\n100.01"
cluster,iter,11000,2,0,0,0,142.67868357506151,12.297454451633913,9.9000000000000004,6.8999999999999995,137.72868357506152,8.8474544516339133,147.6286835750615,15.747454451633912,"STA3\n100.02"
cluster,iter,11000,3,0,0,0,15.832571691213259,6.2282170360913076,9.9000000000000004,6.8999999999999995,10.882571691213258,2.7782170360913079,20.78257169121326,9.6782170360913078,"STA4\n100.03"
cluster,iter,11000,4,0,0,0,-122.42111154997443,-7.214570860350185,9.9000000000000004,6.8999999999999995,-127.37111154997443,-10.664570860350185,-117.47111154997442,-3.7645708603501853,"STA5\n100.04"
cluster,iter,11000,5,0,0,0,-143.17904561393752,-4.1241416189035567,9.9000000000000004,6.8999999999999995,-148.12904561393751,-7.5741416189035569,-138.22904561393753,-0.67414161890355695,"STA6\n100.05"
cluster,iter,11000,6,0,0,0,-110.39486564902278,1.1723538697331704,9.9000000000000004,6.8999999999999995,-115.34486564902278,-2.2776461302668292,-105.44486564902277,4.6223538697331703,"STA7\n100.06"
cluster,iter,11000,7,0,0,0,-54.66108783903676,12.575007310530674,9.9000000000000004,6.8999999999999995,-59.611087839036763,9.125007310530675,-49.711087839036757,16.025007310530675,"STA8\n100.07"
cluster,iter,11000,8,0,0,0,-91.824296079562899,-5.9281943246969959,9.9000000000000004,6.8999999999999995,-96.774296079562902,-9.3781943246969952,-86.874296079562896,-2.4781943246969962,"STA9\n100.08"
cluster,iter,11000,9,0,0,0,-65.237713129384275,7.14530044997516,9.9000000000000004,6.8999999999999995,-70.187713129384278,3.6953004499751603,-60.287713129384272,10.595300449975159,"STA10\n100.09"
cluster,iter,12000,0,0,0,0,-91.851927516015024,-6.1562557833191125,9.9000000000000004,6.8999999999999995,-96.801927516015027,-9.6062557833191118,-86.901927516015022,-2.7062557833191128,"STA1\n100.00"
cluster,iter,12000,1,0,0,0,-65.393569943489823,7.2665473663975195,9.9000000000000004,6.8999999999999995,-70.343569943489825,3.8165473663975198,-60.44356994348982,10.716547366397519,"STA2\n100.01"
cluster,iter,12000,2,0,0,0,60.576719641576339,11.068242948196858,9.9000000000000004,6.8999999999999995,55.626719641576337,7.6182429481968583,65.526719641576335,14.518242948196857,"STA3\n100.02"
cluster,iter,12000,3,0,0,0,16.272742425610733,6.1603788851967947,9.9000000000000004,6.8999999999999995,11.322742425610734,2.7103788851967949,21.222742425610733,9.6103788851967948,"STA4\n100.03"
cluster,iter,12000,4,0,0,0,-143.23328993886875,-4.2204762449016888,9.9000000000000004,6.8999999999999995,-148.18328993886874,-7.670476244901689,-138.28328993886876,-0.77047624490168909,"STA5\n100.04"
cluster,iter,12000,5,0,0,0,102.60481268594924,-12.176870324031196,9.9000000000000004,6.8999999999999995,97.654812685949238,-15.626870324031195,107.55481268594924,-8.7268703240311964,"STA6\n100.05"
cluster,iter,12000,6,0,0,0,-54.30754776429108,12.250768012287724,9.9000000000000004,6.8999999999999995,-59.257547764291083,8.8007680122877243,-49.357547764291077,15.700768012287723,"STA7\n100.06"
cluster,iter,12000,7,0,0,0,-110.31443171156823,1.4681437275314384,9.9000000000000004,6.8999999999999995,-115.26443171156824,-1.9818562724685613,-105.36443171156823,4.9181437275314384,"STA8\n100.07"
cluster,iter,12000,8,0,0,0,142.51172154142549,12.173437822384129,9.9000000000000004,6.8999999999999995,137.5617215414255,8.7234378223841293,147.46172154142548,15.623437822384128,"STA9\n100.08"
cluster,iter,12000,9,0,0,0,-122.55181486641503,-7.8949979653704379,9.9000000000000004,6.8999999999999995,-127.50181486641503,-11.344997965370437,-117.60181486641503,-4.4449979653704386,"STA10\n100.09"
cluster,iter,13000,0,0,0,0,-122.40788547828876,-8.0778147553674877,9.9000000000000004,6.8999999999999995,-127.35788547828876,-11.527814755367487,-117.45788547828876,-4.6278147553674884,"STA1\n100.00"
cluster,iter,13000,1,0,0,0,-65.064901873205272,7.5106371853667699,9.9000000000000004,6.8999999999999995,-70.014901873205275,4.0606371853667707,-60.11490187320527,10.960637185366769,"STA2\n100.01"
cluster,iter,13000,2,0,0,0,-54.533857658638802,12.371228644730566,9.9000000000000004,6.8999999999999995,-59.483857658638804,8.9212286447305669,-49.583857658638799,15.821228644730565,"STA3\n100.02"
cluster,iter,13000,3,0,0,0,-91.88314568621152,-5.9646523344649234,9.9000000000000004,6.8999999999999995,-96.833145686211523,-9.4146523344649236,-86.933145686211517,-2.5146523344649236,"STA4\n100.03"
cluster,iter,13000,4,0,0,0,-143.59635023718829,-4.9244837509112767,9.9000000000000004,6.8999999999999995,-148.54635023718828,-8.3744837509112759,-138.6463502371883,-1.4744837509112769,"STA5\n100.04"
cluster,iter,13000,5,0,0,0,-110.5607088735773,1.5228302834745635,9.9000000000000004,6.8999999999999995,-115.5107088735773,-1.9271697165254362,-105.61070887357729,4.972830283474563,"STA6\n100.05"
cluster,iter,13000,6,0,0,0,102.42944433021583,-12.017136765961208,9.9000000000000004,6.8999999999999995,97.479444330215827,-15.467136765961207,107.37944433021583,-8.5671367659612088,"STA7\n100.06"
cluster,iter,13000,7,0,0,0,142.38959126093999,11.975724363068522,9.9000000000000004,6.8999999999999995,137.43959126094001,8.5257243630685231,147.33959126093998,15.425724363068522,"STA8\n100.07"
cluster,iter,13000,8,0,0,0,16.419236499704972,5.978292831900978,9.9000000000000004,6.8999999999999995,11.469236499704973,2.5282928319009783,21.369236499704972,9.4282928319009773,"STA9\n100.08"
cluster,iter,13000,9,0,0,0,60.476656994566511,10.82341375234285,9.9000000000000004,6.8999999999999995,55.526656994566508,7.3734137523428505,65.426656994566514,14.273413752342849,"STA10\n100.09"
