scenario,kind,iteration,labelIndex,groupId,anchorX,anchorY,offsetX,offsetY,width,height,left,bottom,right,top,handle
dense,start,0,0,-1,8.8055763760607579,20.927436370834446,0,0,6.6000000000000005,5.5199999999999996,5.5055763760607572,18.167436370834444,12.105576376060759,23.687436370834448,"PT1\n20.93"
dense,start,0,1,-1,25.949599824822322,5.954699495786195,0,0,5.2800000000000002,5.5199999999999996,23.309599824822321,3.1946994957861952,28.589599824822322,8.7146994957861956,"PT2\n5.95"
dense,start,0,2,-1,16.814711199521419,5.417346439984323,0,0,5.2800000000000002,5.5199999999999996,14.174711199521418,2.6573464399843232,19.454711199521419,8.1773464399843228,"PT3\n5.42"
dense,start,0,3,-1,7.5059147633174037,28.416932452664213,0,0,6.6000000000000005,5.5199999999999996,4.2059147633174039,25.656932452664215,10.805914763317404,31.176932452664211,"PT4\n28.42"
dense,start,0,4,-1,10.46099563150713,11.398732518497265,0,0,6.6000000000000005,5.5199999999999996,7.160995631507129,8.6387325184972656,13.76099563150713,14.158732518497265,"PT5\n11.40"
dense,start,0,5,-1,15.062936057831596,24.283741076608997,0,0,6.6000000000000005,5.5199999999999996,11.762936057831595,21.523741076608999,18.362936057831597,27.043741076608995,"PT6\n24.28"
dense,start,0,6,-1,20.850367481284948,0.9083305862305362,0,0,5.2800000000000002,5.5199999999999996,18.210367481284948,-1.8516694137694636,23.490367481284949,3.6683305862305362,"PT7\n0.91"
dense,start,0,7,-1,2.4620055092787396,27.117890388294072,0,0,6.6000000000000005,5.5199999999999996,-0.83799449072126064,24.357890388294074,5.7620055092787403,29.87789038829407,"PT8\n27.12"
dense,start,0,8,-1,3.7034209276099785,25.660351871354667,0,0,6.6000000000000005,5.5199999999999996,0.40342092760997827,22.900351871354665,7.0034209276099784,28.420351871354669,"PT9\n25.66"
dense,start,0,9,-1,22.751769247814906,14.286193207039588,0,0,6.6000000000000005,5.5199999999999996,19.451769247814905,11.526193207039588,26.051769247814907,17.046193207039586,"PT10\n14.29"
dense,start,0,10,-1,6.4655857004530661,17.521856272370488,0,0,6.6000000000000005,5.5199999999999996,3.1655857004530659,14.761856272370489,9.765585700453066,20.28185627237049,"PT11\n17.52"
dense,start,0,11,-1,14.967516192685588,2.4198850907477949,0,0,5.2800000000000002,5.5199999999999996,12.327516192685588,-0.34011490925220489,17.607516192685587,5.1798850907477947,"PT12\n2.42"
dense,start,0,12,-1,29.818773725916994,13.674995221046263,0,0,6.6000000000000005,5.5199999999999996,26.518773725916994,10.914995221046263,33.118773725916995,16.434995221046265,"PT13\n13.67"
dense,start,0,13,-1,15.399406508262924,16.39332484751629,0,0,6.6000000000000005,5.5199999999999996,12.099406508262923,13.63332484751629,18.699406508262925,19.153324847516288,"PT14\n16.39"
dense,start,0,14,-1,11.263632667839357,14.915661660449421,0,0,6.6000000000000005,5.5199999999999996,7.9636326678393559,12.155661660449422,14.563632667839357,17.675661660449421,"PT15\n14.92"
dense,start,0,15,-1,8.8397339726051936,7.3064295469347531,0,0,5.2800000000000002,5.5199999999999996,6.199733972605193,4.5464295469347533,11.479733972605194,10.066429546934753,"PT16\n7.31"
dense,start,0,16,-1,15.106312951588219,1.9126694891195137,0,0,5.2800000000000002,5.5199999999999996,12.466312951588218,-0.84733051088048605,17.746312951588219,4.6726694891195137,"PT17\n1.91"
dense,start,0,17,-1,20.707000308068004,26.789329143608608,0,0,6.6000000000000005,5.5199999999999996,17.407000308068003,24.029329143608607,24.007000308068005,29.54932914360861,"PT18\n26.79"
dense,start,0,18,-1,15.463266342628405,12.765028822592008,0,0,6.6000000000000005,5.5199999999999996,12.163266342628404,10.005028822592008,18.763266342628405,15.525028822592008,"PT19\n12.77"
dense,start,0,19,-1,25.706927145694813,19.825932043523494,0,0,6.6000000000000005,5.5199999999999996,22.406927145694812,17.065932043523496,29.006927145694814,22.585932043523492,"PT20\n19.83"
dense,start,0,20,-1,24.246511484611087,16.483320755177793,0,0,6.6000000000000005,5.5199999999999996,20.946511484611086,13.723320755177793,27.546511484611088,19.243320755177791,"PT21\n16.48"
dense,start,0,21,-1,25.061934751021646,18.388304569939294,0,0,6.6000000000000005,5.5199999999999996,21.761934751021645,15.628304569939294,28.361934751021646,21.148304569939292,"PT22\n18.39"
dense,start,0,22,-1,14.664176485810511,13.100562078459451,0,0,6.6000000000000005,5.5199999999999996,11.364176485810511,10.340562078459451,17.964176485810512,15.86056207845945,"PT23\n13.10"
dense,start,0,23,-1,10.734730274758641,15.126194169337952,0,0,6.6000000000000005,5.5199999999999996,7.4347302747586408,12.366194169337952,14.034730274758642,17.886194169337951,"PT24\n15.13"
dense,start,0,24,-1,13.197185040077745,18.534685582171512,0,0,6.6000000000000005,5.5199999999999996,9.8971850400777441,15.774685582171513,16.497185040077746,21.29468558217151,"PT25\n18.53"
dense,start,0,25,-1,22.758341386336063,2.1248458568588111,0,0,5.2800000000000002,5.5199999999999996,20.118341386336063,-0.63515414314118868,25.398341386336064,4.8848458568588109,"PT26\n2.12"
dense,start,0,26,-1,24.003086082638749,2.9744636560671327,0,0,5.2800000000000002,5.5199999999999996,21.363086082638748,0.21446365606713291,26.643086082638749,5.7344636560671329,"PT27\n2.97"
dense,start,0,27,-1,23.868072775131125,21.283720103690271,0,0,6.6000000000000005,5.5199999999999996,20.568072775131125,18.523720103690273,27.168072775131126,24.043720103690269,"PT28\n21.28"
dense,start,0,28,-1,5.9599201781488587,23.529714734074528,0,0,6.6000000000000005,5.5199999999999996,2.6599201781488584,20.769714734074526,9.2599201781488585,26.289714734074529,"PT29\n23.53"
dense,start,0,29,-1,6.1359257698692034,3.1397159784751554,0,0,5.2800000000000002,5.5199999999999996,3.4959257698692032,0.37971597847515559,8.7759257698692039,5.8997159784751556,"PT30\n3.14"
dense,start,0,30,-1,20.017939931721401,21.112589915801113,0,0,6.6000000000000005,5.5199999999999996,16.7179399317214,18.352589915801111,23.317939931721401,23.872589915801115,"PT31\n21.11"
dense,start,0,31,-1,17.153299784824856,25.545333971057708,0,0,6.6000000000000005,5.5199999999999996,13.853299784824856,22.78533397105771,20.453299784824857,28.305333971057706,"PT32\n25.55"
dense,start,0,32,-1,2.5589985458920701,7.756506510896843,0,0,5.2800000000000002,5.5199999999999996,-0.081001454107930027,4.9965065108968432,5.1989985458920707,10.516506510896843,"PT33\n7.76"
dense,start,0,33,-1,9.1774281250207821,18.937697992165432,0,0,6.6000000000000005,5.5199999999999996,5.8774281250207814,16.177697992165434,12.477428125020783,21.69769799216543,"PT34\n18.94"
dense,start,0,34,-1,10.201330278162533,5.6726763656701324,0,0,5.2800000000000002,5.5199999999999996,7.5613302781625329,2.9126763656701327,12.841330278162534,8.4326763656701331,"PT35\n5.67"
dense,start,0,35,-1,11.654624045665667,20.938392105017972,0,0,6.6000000000000005,5.5199999999999996,8.3546240456656662,18.17839210501797,14.954624045665668,23.698392105017973,"PT36\n20.94"
dense,start,0,36,-1,29.953424725659854,2.9258372042914096,0,0,5.2800000000000002,5.5199999999999996,27.313424725659853,0.1658372042914098,32.593424725659851,5.6858372042914098,"PT37\n2.93"
dense,start,0,37,-1,20.039681722428504,19.982264945275272,0,0,6.6000000000000005,5.5199999999999996,16.739681722428504,17.222264945275271,23.339681722428505,22.742264945275274,"PT38\n19.98"
dense,start,0,38,-1,22.459921521348843,26.579211622746293,0,0,6.6000000000000005,5.5199999999999996,19.159921521348842,23.819211622746295,25.759921521348843,29.339211622746291,"PT39\n26.58"
dense,start,0,39,-1,17.755708604937283,16.71821164745754,0,0,6.6000000000000005,5.5199999999999996,14.455708604937282,13.95821164745754,21.055708604937283,19.478211647457542,"PT40\n16.72"
dense,start,0,40,-1,2.9402649462876216,0.27321233892497254,0,0,5.2800000000000002,5.5199999999999996,0.30026494628762146,-2.4867876610750272,5.5802649462876222,3.0332123389249723,"PT41\n0.27"
dense,start,0,41,-1,3.1961398074385432,22.728947085667841,0,0,6.6000000000000005,5.5199999999999996,-0.10386019256145707,19.968947085667843,6.4961398074385439,25.488947085667839,"PT42\n22.73"
dense,start,0,42,-1,22.15732027411336,6.7148881157463833,0,0,5.2800000000000002,5.5199999999999996,19.517320274113359,3.9548881157463835,24.79732027411336,9.4748881157463831,"PT43\n6.71"
dense,start,0,43,-1,13.303343464296004,12.131849295521086,0,0,6.6000000000000005,5.5199999999999996,10.003343464296004,9.3718492955210859,16.603343464296003,14.891849295521085,"PT44\n12.13"
dense,start,0,44,-1,8.0445967139883869,29.423280204377733,0,0,6.6000000000000005,5.5199999999999996,4.7445967139883862,26.663280204377735,11.344596713988388,32.183280204377731,"PT45\n29.42"
dense,start,0,45,-1,20.829408965459749,21.933551608553881,0,0,6.6000000000000005,5.5199999999999996,17.529408965459748,19.173551608553879,24.129408965459749,24.693551608553882,"PT46\n21.93"
dense,start,0,46,-1,6.6291030527228036,22.567211167219661,0,0,6.6000000000000005,5.5199999999999996,3.3291030527228034,19.807211167219663,9.9291030527228035,25.327211167219659,"PT47\n22.57"
dense,start,0,47,-1,29.807992111802097,3.133921568809972,0,0,5.2800000000000002,5.5199999999999996,27.167992111802096,0.37392156880997218,32.447992111802094,5.8939215688099722,"PT48\n3.13"
dense,start,0,48,-1,29.330020970352933,29.516600779963937,0,0,6.6000000000000005,5.5199999999999996,26.030020970352933,26.756600779963939,32.63002097035293,32.276600779963935,"PT49\n29.52"
dense,start,0,49,-1,15.829306024047222,6.9076699749136665,0,0,5.2800000000000002,5.5199999999999996,13.189306024047221,4.1476699749136667,18.469306024047221,9.6676699749136663,"PT50\n6.91"
dense,start,0,50,-1,3.9231339534386689,21.797032282593211,0,0,6.6000000000000005,5.5199999999999996,0.62313395343866862,19.037032282593209,7.2231339534386692,24.557032282593212,"PT51\n21.80"
dense,start,0,51,-1,4.9248638911754199,7.5245086744076142,0,0,5.2800000000000002,5.5199999999999996,2.2848638911754198,4.7645086744076144,7.5648638911754205,10.284508674407615,"PT52\n7.52"
dense,start,0,52,-1,6.8800615365058464,1.8199492813180898,0,0,5.2800000000000002,5.5199999999999996,4.2400615365058467,-0.94005071868191004,9.5200615365058461,4.5799492813180898,"PT53\n1.82"
dense,start,0,53,-1,2.1714211311989562,21.077248878347337,0,0,6.6000000000000005,5.5199999999999996,-1.1285788688010441,18.317248878347336,5.4714211311989569,23.837248878347339,"PT54\n21.08"
dense,start,0,54,-1,12.93478193363863,3.8858078298558514,0,0,5.2800000000000002,5.5199999999999996,10.29478193363863,1.1258078298558516,15.574781933638631,6.6458078298558512,"PT55\n3.89"
dense,start,0,55,-1,28.823798582341428,9.3807085554025633,0,0,5.2800000000000002,5.5199999999999996,26.183798582341428,6.6207085554025635,31.463798582341429,12.140708555402563,"PT56\n9.38"
dense,start,0,56,-1,5.7740061291372431,19.41771412241166,0,0,6.6000000000000005,5.5199999999999996,2.4740061291372428,16.657714122411662,9.0740061291372438,22.177714122411658,"PT57\n19.42"
dense,start,0,57,-1,0.19945103218753404,19.744727592796426,0,0,6.6000000000000005,5.5199999999999996,-3.100548967812466,16.984727592796425,3.4994510321875345,22.504727592796428,"PT58\n19.74"
dense,start,0,58,-1,17.916450108362572,24.424352699157016,0,0,6.6000000000000005,5.5199999999999996,14.616450108362571,21.664352699157014,21.216450108362572,27.184352699157017,"PT59\n24.42"
dense,start,0,59,-1,3.3880136969443475,25.84411043014569,0,0,6.6000000000000005,5.5199999999999996,0.088013696944347242,23.084110430145692,6.6880136969443473,28.604110430145688,"PT60\n25.84"
dense,start,0,60,-1,24.453163046600839,27.045578829499696,0,0,6.6000000000000005,5.5199999999999996,21.153163046600838,24.285578829499698,27.753163046600839,29.805578829499694,"PT61\n27.05"
dense,start,0,61,-1,10.893101278177044,10.778050073784799,0,0,6.6000000000000005,5.5199999999999996,7.5931012781770431,8.0180500737847993,14.193101278177044,13.538050073784799,"PT62\n10.78"
dense,start,0,62,-1,14.843267400210381,19.72107243711179,0,0,6.6000000000000005,5.5199999999999996,11.543267400210381,16.961072437111788,18.14326740021038,22.481072437111791,"PT63\n19.72"
dense,start,0,63,-1,14.309289052295167,7.386213558440196,0,0,5.2800000000000002,5.5199999999999996,11.669289052295166,4.6262135584401962,16.949289052295168,10.146213558440195,"PT64\n7.39"
dense,start,0,64,-1,3.1178450924893122,16.90576015361853,0,0,6.6000000000000005,5.5199999999999996,-0.18215490751068808,14.14576015361853,6.417845092489312,19.665760153618528,"PT65\n16.91"
dense,start,0,65,-1,20.652243974922339,22.943320741384905,0,0,6.6000000000000005,5.5199999999999996,17.352243974922338,20.183320741384904,23.952243974922339,25.703320741384907,"PT66\n22.94"
dense,start,0,66,-1,10.749905598699071,10.848038630023616,0,0,6.6000000000000005,5.5199999999999996,7.4499055986990701,8.0880386300236164,14.049905598699072,13.608038630023616,"PT67\n10.85"
dense,start,0,67,-1,12.795077694018874,11.143232663694413,0,0,6.6000000000000005,5.5199999999999996,9.4950776940188728,8.3832326636944128,16.095077694018872,13.903232663694412,"PT68\n11.14"
dense,start,0,68,-1,25.348348447749554,25.671631133030928,0,0,6.6000000000000005,5.5199999999999996,22.048348447749554,22.91163113303093,28.648348447749555,28.431631133030926,"PT69\n25.67"
dense,start,0,69,-1,15.848885549161997,20.337370992795272,0,0,6.6000000000000005,5.5199999999999996,12.548885549161996,17.577370992795274,19.148885549161996,23.09737099279527,"PT70\n20.34"
dense,start,0,70,-1,4.5434669845474263,22.226094585948665,0,0,6.6000000000000005,5.5199999999999996,1.243466984547426,19.466094585948667,7.8434669845474261,24.986094585948663,"PT71\n22.23"
dense,start,0,71,-1,29.197067361882453,4.1587888841325364,0,0,5.2800000000000002,5.5199999999999996,26.557067361882453,1.3987888841325367,31.837067361882454,6.9187888841325362,"PT72\n4.16"
dense,start,0,72,-1,0.59948162203630506,11.448700410057185,0,0,6.6000000000000005,5.5199999999999996,-2.7005183779636952,8.6887004100571854,3.8994816220363053,14.208700410057185,"PT73\n11.45"
dense,start,0,73,-1,16.159545479416636,17.211388930311145,0,0,6.6000000000000005,5.5199999999999996,12.859545479416635,14.451388930311145,19.459545479416636,19.971388930311143,"PT74\n17.21"
dense,start,0,74,-1,22.367760135032128,10.063264519005672,0,0,6.6000000000000005,5.5199999999999996,19.067760135032128,7.3032645190056726,25.667760135032129,12.823264519005672,"PT75\n10.06"
dense,start,0,75,-1,15.217471460447401,4.9056682711959203,0,0,5.2800000000000002,5.5199999999999996,12.5774714604474,2.1456682711959205,17.8574714604474,7.6656682711959201,"PT76\n4.91"
dense,start,0,76,-1,26.128587083019589,19.985195593901537,0,0,6.6000000000000005,5.5199999999999996,22.828587083019588,17.225195593901539,29.42858708301959,22.745195593901535,"PT77\n19.99"
dense,start,0,77,-1,12.45450692831283,6.8775551239389721,0,0,5.2800000000000002,5.5199999999999996,9.814506928312829,4.1175551239389723,15.09450692831283,9.6375551239389718,"PT78\n6.88"
dense,start,0,78,-1,10.903931004416165,24.146813817390619,0,0,6.6000000000000005,5.5199999999999996,7.6039310044161645,21.386813817390617,14.203931004416166,26.906813817390621,"PT79\n24.15"
dense,start,0,79,-1,22.68124127419723,17.158989099394059,0,0,6.6000000000000005,5.5199999999999996,19.38124127419723,14.398989099394059,25.981241274197231,19.918989099394061,"PT80\n17.16"
dense,start,0,80,-1,17.510660229022925,24.785207572758761,0,0,6.6000000000000005,5.5199999999999996,14.210660229022924,22.02520757275876,20.810660229022925,27.545207572758763,"PT81\n24.79"
dense,start,0,81,-1,17.959403785858026,26.029021780020102,0,0,6.6000000000000005,5.5199999999999996,14.659403785858025,23.269021780020104,21.259403785858026,28.7890217800201,"PT82\n26.03"
dense,start,0,82,-1,13.233563854933514,5.880477840956523,0,0,5.2800000000000002,5.5199999999999996,10.593563854933514,3.1204778409565233,15.873563854933515,8.6404778409565228,"PT83\n5.88"
dense,start,0,83,-1,28.630802956703491,24.925967499113629,0,0,6.6000000000000005,5.5199999999999996,25.33080295670349,22.165967499113627,31.930802956703491,27.68596749911363,"PT84\n24.93"
dense,start,0,84,-1,6.6226364283927888,19.05621836849312,0,0,6.6000000000000005,5.5199999999999996,3.3226364283927885,16.296218368493122,9.9226364283927886,21.816218368493118,"PT85\n19.06"
dense,start,0,85,-1,24.396379145046872,22.244818975331643,0,0,6.6000000000000005,5.5199999999999996,21.096379145046871,19.484818975331642,27.696379145046873,25.004818975331645,"PT86\n22.24"
dense,start,0,86,-1,8.5754671499950188,13.050642704149077,0,0,6.6000000000000005,5.5199999999999996,5.2754671499950181,10.290642704149077,11.87546714999502,15.810642704149076,"PT87\n13.05"
dense,start,0,87,-1,21.300643445598261,2.2270684606521711,0,0,5.2800000000000002,5.5199999999999996,18.660643445598261,-0.53293153934782866,23.940643445598262,4.9870684606521714,"PT88\n2.23"
dense,start,0,88,-1,27.848511467617243,6.7343123940445073,0,0,5.2800000000000002,5.5199999999999996,25.208511467617242,3.9743123940445075,30.488511467617244,9.4943123940445062,"PT89\n6.73"
dense,start,0,89,-1,10.178568451748495,3.394566990153197,0,0,5.2800000000000002,5.5199999999999996,7.5385684517484943,0.63456699015319717,12.818568451748495,6.1545669901531967,"PT90\n3.39"
dense,start,0,90,-1,3.5615269576951518,27.097900121984026,0,0,6.6000000000000005,5.5199999999999996,0.26152695769515155,24.337900121984028,6.8615269576951521,29.857900121984024,"PT91\n27.10"
dense,start,0,91,-1,15.018453423408072,23.054580573483641,0,0,6.6000000000000005,5.5199999999999996,11.718453423408072,20.294580573483643,18.318453423408073,25.814580573483639,"PT92\n23.05"
dense,start,0,92,-1,1.688288693171129,15.746575703726419,0,0,6.6000000000000005,5.5199999999999996,-1.6117113068288713,12.98657570372642,4.9882886931711292,18.506575703726419,"PT93\n15.75"
dense,start,0,93,-1,26.814733658365313,20.764710004797536,0,0,6.6000000000000005,5.5199999999999996,23.514733658365312,18.004710004797538,30.114733658365314,23.524710004797534,"PT94\n20.76"
dense,start,0,94,-1,28.393531701710788,5.9175225700799015,0,0,5.2800000000000002,5.5199999999999996,25.753531701710788,3.1575225700799017,31.033531701710789,8.6775225700799012,"PT95\n5.92"
dense,start,0,95,-1,0.23930165927824643,1.2015346303589336,0,0,5.2800000000000002,5.5199999999999996,-2.4006983407217537,-1.5584653696410662,2.8793016592782466,3.9615346303589334,"PT96\n1.20"
